DATEREALISATION,JOUR_SEMAINE,NUM_SEMAINE,NUM_MOIS,ANNEE,CENTRE,CAT_ACTE,CAT_ACTE_COUNT,SUM_PRECISION
2016-02-02,2,6,2,16,1,4,8,4
2016-02-02,2,6,2,16,1,5,1,1
2016-02-02,2,6,2,16,1,6,7,1
2016-02-03,3,6,2,16,0,0,9,1
2016-02-03,3,6,2,16,0,1,13,12
2016-02-03,3,6,2,16,0,2,5,3
2016-02-03,3,6,2,16,0,3,7,0
2016-02-03,3,6,2,16,0,4,5,4
2016-02-03,3,6,2,16,0,5,1,0
2016-02-03,3,6,2,16,0,6,11,4
2016-02-03,3,6,2,16,1,0,13,7
2016-02-03,3,6,2,16,1,1,22,20
2016-02-03,3,6,2,16,1,2,16,13
2016-02-03,3,6,2,16,1,3,22,16
2016-02-03,3,6,2,16,1,4,12,3
2016-02-03,3,6,2,16,1,5,5,0
2016-02-03,3,6,2,16,1,6,20,5
2016-02-04,4,6,2,16,0,0,8,2
2016-02-04,4,6,2,16,0,1,13,10
2016-02-04,4,6,2,16,0,2,14,14
2016-02-04,4,6,2,16,0,3,12,4
2016-02-04,4,6,2,16,0,4,1,0
2016-02-04,4,6,2,16,0,5,1,0
2016-02-04,4,6,2,16,0,6,10,4
2016-02-04,4,6,2,16,1,0,9,3
2016-02-04,4,6,2,16,1,1,17,12
2016-02-04,4,6,2,16,1,2,23,17
2016-02-04,4,6,2,16,1,3,29,11
2016-02-04,4,6,2,16,1,4,14,0
2016-02-04,4,6,2,16,1,5,4,0
2016-02-04,4,6,2,16,1,6,9,1
2016-02-05,5,6,2,16,0,0,7,2
2016-02-05,5,6,2,16,0,1,16,12
2016-02-05,5,6,2,16,0,2,17,10
2016-02-05,5,6,2,16,0,3,11,3
2016-02-05,5,6,2,16,0,4,6,2
2016-02-05,5,6,2,16,0,5,3,1
2016-02-05,5,6,2,16,0,6,9,3
2016-02-05,5,6,2,16,1,0,6,2
2016-02-05,5,6,2,16,1,1,24,20
2016-02-05,5,6,2,16,1,2,33,22
2016-02-05,5,6,2,16,1,3,42,22
2016-02-05,5,6,2,16,1,4,7,2
2016-02-05,5,6,2,16,1,5,5,0
2016-02-05,5,6,2,16,1,6,17,5
2016-02-08,1,7,2,16,0,0,5,3
2016-02-08,1,7,2,16,0,1,14,12
2016-02-08,1,7,2,16,0,2,16,14
2016-02-08,1,7,2,16,0,3,7,3
2016-02-08,1,7,2,16,0,4,5,2
2016-02-08,1,7,2,16,0,5,3,1
2016-02-08,1,7,2,16,0,6,3,1
2016-02-08,1,7,2,16,1,0,7,2
2016-02-08,1,7,2,16,1,1,18,14
2016-02-08,1,7,2,16,1,2,27,23
2016-02-08,1,7,2,16,1,3,22,16
2016-02-08,1,7,2,16,1,4,9,4
2016-02-08,1,7,2,16,1,5,11,7
2016-02-08,1,7,2,16,1,6,11,1
2016-02-09,2,7,2,16,0,0,3,2
2016-02-09,2,7,2,16,0,1,12,12
2016-02-09,2,7,2,16,0,2,20,15
2016-02-09,2,7,2,16,0,3,13,2
2016-02-09,2,7,2,16,0,4,1,0
2016-02-09,2,7,2,16,0,5,1,0
2016-02-09,2,7,2,16,0,6,14,5
2016-02-09,2,7,2,16,1,0,7,1
2016-02-09,2,7,2,16,1,1,20,17
2016-02-09,2,7,2,16,1,2,14,14
2016-02-09,2,7,2,16,1,3,21,17
2016-02-09,2,7,2,16,1,4,6,4
2016-02-09,2,7,2,16,1,5,0,0
2016-02-09,2,7,2,16,1,6,7,2
2016-02-10,3,7,2,16,0,0,5,2
2016-02-10,3,7,2,16,0,1,11,10
2016-02-10,3,7,2,16,0,2,7,5
2016-02-10,3,7,2,16,0,3,5,2
2016-02-10,3,7,2,16,0,4,3,0
2016-02-10,3,7,2,16,0,5,1,0
2016-02-10,3,7,2,16,0,6,15,5
2016-02-10,3,7,2,16,1,0,20,8
2016-02-10,3,7,2,16,1,1,21,19
2016-02-10,3,7,2,16,1,2,16,14
2016-02-10,3,7,2,16,1,3,30,22
2016-02-10,3,7,2,16,1,4,7,3
2016-02-10,3,7,2,16,1,5,2,1
2016-02-10,3,7,2,16,1,6,25,8
2016-02-11,4,7,2,16,0,0,3,0
2016-02-11,4,7,2,16,0,1,4,4
2016-02-11,4,7,2,16,0,2,8,7
2016-02-11,4,7,2,16,0,3,4,3
2016-02-11,4,7,2,16,0,4,5,2
2016-02-11,4,7,2,16,0,5,0,0
2016-02-11,4,7,2,16,0,6,2,0
2016-02-11,4,7,2,16,1,0,4,4
2016-02-11,4,7,2,16,1,1,17,12
2016-02-11,4,7,2,16,1,2,15,14
2016-02-11,4,7,2,16,1,3,13,8
2016-02-11,4,7,2,16,1,4,4,3
2016-02-11,4,7,2,16,1,5,4,1
2016-02-11,4,7,2,16,1,6,17,3
2016-02-12,5,7,2,16,0,0,4,2
2016-02-12,5,7,2,16,0,1,6,2
2016-02-12,5,7,2,16,0,2,10,7
2016-02-12,5,7,2,16,0,3,4,1
2016-02-12,5,7,2,16,0,4,4,0
2016-02-12,5,7,2,16,0,5,1,0
2016-02-12,5,7,2,16,0,6,6,1
2016-02-12,5,7,2,16,1,0,2,1
2016-02-12,5,7,2,16,1,1,22,14
2016-02-12,5,7,2,16,1,2,26,14
2016-02-12,5,7,2,16,1,3,23,8
2016-02-12,5,7,2,16,1,4,4,1
2016-02-12,5,7,2,16,1,5,5,1
2016-02-12,5,7,2,16,1,6,13,3
2016-02-15,1,8,2,16,0,0,6,2
2016-02-15,1,8,2,16,0,1,15,13
2016-02-15,1,8,2,16,0,2,18,13
2016-02-15,1,8,2,16,0,3,13,5
2016-02-15,1,8,2,16,0,4,11,6
2016-02-15,1,8,2,16,0,5,2,0
2016-02-15,1,8,2,16,0,6,6,2
2016-02-15,1,8,2,16,1,0,7,3
2016-02-15,1,8,2,16,1,1,29,21
2016-02-15,1,8,2,16,1,2,19,15
2016-02-15,1,8,2,16,1,3,31,24
2016-02-15,1,8,2,16,1,4,3,1
2016-02-15,1,8,2,16,1,5,7,2
2016-02-15,1,8,2,16,1,6,9,3
2016-02-16,2,8,2,16,0,0,10,2
2016-02-16,2,8,2,16,0,1,12,8
2016-02-16,2,8,2,16,0,2,10,9
2016-02-16,2,8,2,16,0,3,12,3
2016-02-16,2,8,2,16,0,4,2,0
2016-02-16,2,8,2,16,0,5,3,0
2016-02-16,2,8,2,16,0,6,7,1
2016-02-16,2,8,2,16,1,0,1,0
2016-02-16,2,8,2,16,1,1,15,13
2016-02-16,2,8,2,16,1,2,7,7
2016-02-16,2,8,2,16,1,3,29,17
2016-02-16,2,8,2,16,1,4,2,0
2016-02-16,2,8,2,16,1,5,5,2
2016-02-16,2,8,2,16,1,6,15,4
2016-02-17,3,8,2,16,0,0,7,2
2016-02-17,3,8,2,16,0,1,16,15
2016-02-17,3,8,2,16,0,2,10,9
2016-02-17,3,8,2,16,0,3,13,5
2016-02-17,3,8,2,16,0,4,7,5
2016-02-17,3,8,2,16,0,5,0,0
2016-02-17,3,8,2,16,0,6,14,3
2016-02-17,3,8,2,16,1,0,12,2
2016-02-17,3,8,2,16,1,1,27,21
2016-02-17,3,8,2,16,1,2,22,17
2016-02-17,3,8,2,16,1,3,27,17
2016-02-17,3,8,2,16,1,4,6,3
2016-02-17,3,8,2,16,1,5,0,0
2016-02-17,3,8,2,16,1,6,25,9
2016-02-18,4,8,2,16,0,0,7,2
2016-02-18,4,8,2,16,0,1,16,9
2016-02-18,4,8,2,16,0,2,9,6
2016-02-18,4,8,2,16,0,3,12,7
2016-02-18,4,8,2,16,0,4,5,1
2016-02-18,4,8,2,16,0,5,0,0
2016-02-18,4,8,2,16,0,6,6,2
2016-02-18,4,8,2,16,1,0,13,4
2016-02-18,4,8,2,16,1,1,24,14
2016-02-18,4,8,2,16,1,2,25,19
2016-02-18,4,8,2,16,1,3,32,13
2016-02-18,4,8,2,16,1,4,13,2
2016-02-18,4,8,2,16,1,5,2,0
2016-02-18,4,8,2,16,1,6,18,5
2016-02-19,5,8,2,16,0,0,5,1
2016-02-19,5,8,2,16,0,1,16,12
2016-02-19,5,8,2,16,0,2,17,10
2016-02-19,5,8,2,16,0,3,7,2
2016-02-19,5,8,2,16,0,4,9,3
2016-02-19,5,8,2,16,0,5,3,0
2016-02-19,5,8,2,16,0,6,6,2
2016-02-19,5,8,2,16,1,0,10,1
2016-02-19,5,8,2,16,1,1,23,16
2016-02-19,5,8,2,16,1,2,36,18
2016-02-19,5,8,2,16,1,3,23,9
2016-02-19,5,8,2,16,1,4,5,1
2016-02-19,5,8,2,16,1,5,5,0
2016-02-19,5,8,2,16,1,6,23,4
2016-02-22,1,9,2,16,0,0,7,2
2016-02-22,1,9,2,16,0,1,9,8
2016-02-22,1,9,2,16,0,2,19,17
2016-02-22,1,9,2,16,0,3,6,1
2016-02-22,1,9,2,16,0,4,4,1
2016-02-22,1,9,2,16,0,5,2,0
2016-02-22,1,9,2,16,0,6,7,1
2016-02-22,1,9,2,16,1,0,4,2
2016-02-22,1,9,2,16,1,1,24,18
2016-02-22,1,9,2,16,1,2,22,19
2016-02-22,1,9,2,16,1,3,12,7
2016-02-22,1,9,2,16,1,4,7,4
2016-02-22,1,9,2,16,1,5,6,4
2016-02-22,1,9,2,16,1,6,16,3
2016-02-23,2,9,2,16,0,0,5,2
2016-02-23,2,9,2,16,0,1,11,8
2016-02-23,2,9,2,16,0,2,18,15
2016-02-23,2,9,2,16,0,3,8,0
2016-02-23,2,9,2,16,0,4,1,0
2016-02-23,2,9,2,16,0,5,1,0
2016-02-23,2,9,2,16,0,6,12,3
2016-02-23,2,9,2,16,1,0,4,0
2016-02-23,2,9,2,16,1,1,13,12
2016-02-23,2,9,2,16,1,2,13,12
2016-02-23,2,9,2,16,1,3,10,5
2016-02-23,2,9,2,16,1,4,4,1
2016-02-23,2,9,2,16,1,5,2,0
2016-02-23,2,9,2,16,1,6,6,2
2016-02-24,3,9,2,16,0,0,3,2
2016-02-24,3,9,2,16,0,1,13,11
2016-02-24,3,9,2,16,0,2,11,11
2016-02-24,3,9,2,16,0,3,11,4
2016-02-24,3,9,2,16,0,4,5,2
2016-02-24,3,9,2,16,0,5,1,0
2016-02-24,3,9,2,16,0,6,23,9
2016-02-24,3,9,2,16,1,0,11,3
2016-02-24,3,9,2,16,1,1,26,18
2016-02-24,3,9,2,16,1,2,12,11
2016-02-24,3,9,2,16,1,3,7,3
2016-02-24,3,9,2,16,1,4,12,6
2016-02-24,3,9,2,16,1,5,2,0
2016-02-24,3,9,2,16,1,6,17,5
2016-02-25,4,9,2,16,0,0,3,0
2016-02-25,4,9,2,16,0,1,12,9
2016-02-25,4,9,2,16,0,2,24,15
2016-02-25,4,9,2,16,0,3,11,3
2016-02-25,4,9,2,16,0,4,2,1
2016-02-25,4,9,2,16,0,5,4,0
2016-02-25,4,9,2,16,0,6,4,1
2016-02-25,4,9,2,16,1,0,5,2
2016-02-25,4,9,2,16,1,1,26,23
2016-02-25,4,9,2,16,1,2,26,17
2016-02-25,4,9,2,16,1,3,20,5
2016-02-25,4,9,2,16,1,4,17,7
2016-02-25,4,9,2,16,1,5,3,0
2016-02-25,4,9,2,16,1,6,11,3
2016-02-26,5,9,2,16,0,0,1,0
2016-02-26,5,9,2,16,0,1,3,1
2016-02-26,5,9,2,16,0,2,3,1
2016-02-26,5,9,2,16,0,3,1,0
2016-02-26,5,9,2,16,0,4,2,0
2016-02-26,5,9,2,16,0,5,2,1
2016-02-26,5,9,2,16,0,6,2,0
2016-02-26,5,9,2,16,1,0,1,1
2016-02-26,5,9,2,16,1,1,2,1
2016-02-26,5,9,2,16,1,2,3,2
2016-02-26,5,9,2,16,1,3,2,0
2016-02-26,5,9,2,16,1,4,4,0
2016-02-26,5,9,2,16,1,5,2,0
2016-02-26,5,9,2,16,1,6,6,1
2016-02-28,0,10,2,16,1,0,0,0
2016-02-28,0,10,2,16,1,1,0,0
2016-02-28,0,10,2,16,1,2,0,0
2016-02-28,0,10,2,16,1,3,0,0
2016-02-28,0,10,2,16,1,4,1,1
2016-02-28,0,10,2,16,1,5,0,0
2016-02-28,0,10,2,16,1,6,0,0
2016-02-29,1,10,2,16,0,0,4,2
2016-02-29,1,10,2,16,0,1,14,10
2016-02-29,1,10,2,16,0,2,13,11
2016-02-29,1,10,2,16,0,3,11,1
2016-02-29,1,10,2,16,0,4,7,5
2016-02-29,1,10,2,16,0,5,2,0
2016-02-29,1,10,2,16,0,6,10,6
2016-02-29,1,10,2,16,1,0,8,4
2016-02-29,1,10,2,16,1,1,34,23
2016-02-29,1,10,2,16,1,2,16,13
2016-02-29,1,10,2,16,1,3,21,11
2016-02-29,1,10,2,16,1,4,5,2
2016-02-29,1,10,2,16,1,5,8,3
2016-02-29,1,10,2,16,1,6,13,2
2016-03-01,2,10,3,16,0,0,3,1
2016-03-01,2,10,3,16,0,1,11,11
2016-03-01,2,10,3,16,0,2,8,5
2016-03-01,2,10,3,16,0,3,10,3
2016-03-01,2,10,3,16,0,4,3,0
2016-03-01,2,10,3,16,0,5,2,0
2016-03-01,2,10,3,16,0,6,13,5
2016-03-01,2,10,3,16,1,0,2,2
2016-03-01,2,10,3,16,1,1,16,15
2016-03-01,2,10,3,16,1,2,7,6
2016-03-01,2,10,3,16,1,3,30,19
2016-03-01,2,10,3,16,1,4,1,0
2016-03-01,2,10,3,16,1,5,5,2
2016-03-01,2,10,3,16,1,6,12,2
2016-03-02,3,10,3,16,0,0,3,0
2016-03-02,3,10,3,16,0,1,22,20
2016-03-02,3,10,3,16,0,2,11,9
2016-03-02,3,10,3,16,0,3,4,1
2016-03-02,3,10,3,16,0,4,2,1
2016-03-02,3,10,3,16,0,5,0,0
2016-03-02,3,10,3,16,0,6,11,5
2016-03-02,3,10,3,16,1,0,8,1
2016-03-02,3,10,3,16,1,1,19,16
2016-03-02,3,10,3,16,1,2,15,13
2016-03-02,3,10,3,16,1,3,22,15
2016-03-02,3,10,3,16,1,4,6,2
2016-03-02,3,10,3,16,1,5,1,0
2016-03-02,3,10,3,16,1,6,24,8
2016-03-03,4,10,3,16,0,0,0,0
2016-03-03,4,10,3,16,0,1,2,1
2016-03-03,4,10,3,16,0,2,1,1
2016-03-03,4,10,3,16,0,3,0,0
2016-03-03,4,10,3,16,0,4,0,0
2016-03-03,4,10,3,16,0,5,0,0
2016-03-03,4,10,3,16,0,6,0,0
2016-03-03,4,10,3,16,1,0,1,0
2016-03-03,4,10,3,16,1,1,3,3
2016-03-03,4,10,3,16,1,2,2,1
2016-03-03,4,10,3,16,1,3,1,1
2016-03-03,4,10,3,16,1,4,1,0
2016-03-03,4,10,3,16,1,5,1,1
2016-03-03,4,10,3,16,1,6,0,0
2016-03-04,5,10,3,16,0,0,1,1
2016-03-04,5,10,3,16,0,1,7,6
2016-03-04,5,10,3,16,0,2,2,2
2016-03-04,5,10,3,16,0,3,1,0
2016-03-04,5,10,3,16,0,4,1,0
2016-03-04,5,10,3,16,0,5,2,0
2016-03-04,5,10,3,16,0,6,1,0
2016-03-04,5,10,3,16,1,0,1,0
2016-03-04,5,10,3,16,1,1,8,4
2016-03-04,5,10,3,16,1,2,4,2
2016-03-04,5,10,3,16,1,3,10,7
2016-03-04,5,10,3,16,1,4,3,1
2016-03-04,5,10,3,16,1,5,6,1
2016-03-04,5,10,3,16,1,6,2,1
2016-03-07,1,11,3,16,0,0,1,0
2016-03-07,1,11,3,16,0,1,0,0
2016-03-07,1,11,3,16,0,2,0,0
2016-03-07,1,11,3,16,0,3,0,0
2016-03-07,1,11,3,16,0,4,2,1
2016-03-07,1,11,3,16,0,5,2,1
2016-03-07,1,11,3,16,0,6,0,0
2016-03-07,1,11,3,16,1,0,0,0
2016-03-07,1,11,3,16,1,1,0,0
2016-03-07,1,11,3,16,1,2,0,0
2016-03-07,1,11,3,16,1,3,0,0
2016-03-07,1,11,3,16,1,4,1,0
2016-03-07,1,11,3,16,1,5,3,0
2016-03-07,1,11,3,16,1,6,0,0
2016-03-08,2,11,3,16,0,0,0,0
2016-03-08,2,11,3,16,0,1,0,0
2016-03-08,2,11,3,16,0,2,1,1
2016-03-08,2,11,3,16,0,3,0,0
2016-03-08,2,11,3,16,0,4,0,0
2016-03-08,2,11,3,16,0,5,3,0
2016-03-08,2,11,3,16,0,6,0,0
2016-03-08,2,11,3,16,1,0,0,0
2016-03-08,2,11,3,16,1,1,1,0
2016-03-08,2,11,3,16,1,2,0,0
2016-03-08,2,11,3,16,1,3,0,0
2016-03-08,2,11,3,16,1,4,1,0
2016-03-08,2,11,3,16,1,5,1,0
2016-03-08,2,11,3,16,1,6,1,0
2016-03-09,3,11,3,16,1,0,0,0
2016-03-09,3,11,3,16,1,1,1,0
2016-03-09,3,11,3,16,1,2,0,0
2016-03-09,3,11,3,16,1,3,0,0
2016-03-09,3,11,3,16,1,4,2,2
2016-03-09,3,11,3,16,1,5,2,2
2016-03-09,3,11,3,16,1,6,1,0
2016-03-10,4,11,3,16,0,0,1,0
2016-03-10,4,11,3,16,0,1,1,0
2016-03-10,4,11,3,16,0,2,1,1
2016-03-10,4,11,3,16,0,3,0,0
2016-03-10,4,11,3,16,0,4,0,0
2016-03-10,4,11,3,16,0,5,2,0
2016-03-10,4,11,3,16,0,6,0,0
2016-03-10,4,11,3,16,1,0,1,0
2016-03-10,4,11,3,16,1,1,1,1
2016-03-10,4,11,3,16,1,2,2,2
2016-03-10,4,11,3,16,1,3,0,0
2016-03-10,4,11,3,16,1,4,3,0
2016-03-10,4,11,3,16,1,5,2,0
2016-03-10,4,11,3,16,1,6,2,0
2016-03-11,5,11,3,16,0,0,0,0
2016-03-11,5,11,3,16,0,1,0,0
2016-03-11,5,11,3,16,0,2,0,0
2016-03-11,5,11,3,16,0,3,0,0
2016-03-11,5,11,3,16,0,4,0,0
2016-03-11,5,11,3,16,0,5,2,0
2016-03-11,5,11,3,16,0,6,0,0
2016-03-11,5,11,3,16,1,0,0,0
2016-03-11,5,11,3,16,1,1,2,0
2016-03-11,5,11,3,16,1,2,2,2
2016-03-11,5,11,3,16,1,3,0,0
2016-03-11,5,11,3,16,1,4,1,0
2016-03-11,5,11,3,16,1,5,1,0
2016-03-11,5,11,3,16,1,6,0,0
2016-03-14,1,12,3,16,0,0,0,0
2016-03-14,1,12,3,16,0,1,1,1
2016-03-14,1,12,3,16,0,2,0,0
2016-03-14,1,12,3,16,0,3,0,0
2016-03-14,1,12,3,16,0,4,0,0
2016-03-14,1,12,3,16,0,5,1,0
2016-03-14,1,12,3,16,0,6,0,0
2016-03-14,1,12,3,16,1,0,0,0
2016-03-14,1,12,3,16,1,1,2,2
2016-03-14,1,12,3,16,1,2,0,0
2016-03-14,1,12,3,16,1,3,0,0
2016-03-14,1,12,3,16,1,4,0,0
2016-03-14,1,12,3,16,1,5,1,0
2016-03-14,1,12,3,16,1,6,0,0
2016-03-15,2,12,3,16,0,0,0,0
2016-03-15,2,12,3,16,0,1,0,0
2016-03-15,2,12,3,16,0,2,0,0
2016-03-15,2,12,3,16,0,3,0,0
2016-03-15,2,12,3,16,0,4,0,0
2016-03-15,2,12,3,16,0,5,1,0
2016-03-15,2,12,3,16,0,6,0,0
2016-03-15,2,12,3,16,1,0,0,0
2016-03-15,2,12,3,16,1,1,0,0
2016-03-15,2,12,3,16,1,2,2,1
2016-03-15,2,12,3,16,1,3,1,0
2016-03-15,2,12,3,16,1,4,0,0
2016-03-15,2,12,3,16,1,5,3,2
2016-03-15,2,12,3,16,1,6,0,0
2016-03-16,3,12,3,16,0,0,0,0
2016-03-16,3,12,3,16,0,1,0,0
2016-03-16,3,12,3,16,0,2,0,0
2016-03-16,3,12,3,16,0,3,0,0
2016-03-16,3,12,3,16,0,4,0,0
2016-03-16,3,12,3,16,0,5,1,0
2016-03-16,3,12,3,16,0,6,0,0
2016-03-16,3,12,3,16,1,0,0,0
2016-03-16,3,12,3,16,1,1,1,0
2016-03-16,3,12,3,16,1,2,0,0
2016-03-16,3,12,3,16,1,3,0,0
2016-03-16,3,12,3,16,1,4,3,1
2016-03-16,3,12,3,16,1,5,1,1
2016-03-16,3,12,3,16,1,6,0,0
2016-03-17,4,12,3,16,0,0,0,0
2016-03-17,4,12,3,16,0,1,0,0
2016-03-17,4,12,3,16,0,2,1,0
2016-03-17,4,12,3,16,0,3,0,0
2016-03-17,4,12,3,16,0,4,0,0
2016-03-17,4,12,3,16,0,5,2,1
2016-03-17,4,12,3,16,0,6,1,0
2016-03-17,4,12,3,16,1,0,1,0
2016-03-17,4,12,3,16,1,1,1,0
2016-03-17,4,12,3,16,1,2,1,1
2016-03-17,4,12,3,16,1,3,4,2
2016-03-17,4,12,3,16,1,4,5,2
2016-03-17,4,12,3,16,1,5,2,0
2016-03-17,4,12,3,16,1,6,0,0
2016-03-18,5,12,3,16,0,0,0,0
2016-03-18,5,12,3,16,0,1,0,0
2016-03-18,5,12,3,16,0,2,0,0
2016-03-18,5,12,3,16,0,3,0,0
2016-03-18,5,12,3,16,0,4,0,0
2016-03-18,5,12,3,16,0,5,3,0
2016-03-18,5,12,3,16,0,6,0,0
2016-03-18,5,12,3,16,1,0,0,0
2016-03-18,5,12,3,16,1,1,2,1
2016-03-18,5,12,3,16,1,2,0,0
2016-03-18,5,12,3,16,1,3,2,1
2016-03-18,5,12,3,16,1,4,1,0
2016-03-18,5,12,3,16,1,5,4,0
2016-03-18,5,12,3,16,1,6,0,0
2016-03-21,1,13,3,16,0,0,0,0
2016-03-21,1,13,3,16,0,1,0,0
2016-03-21,1,13,3,16,0,2,0,0
2016-03-21,1,13,3,16,0,3,1,0
2016-03-21,1,13,3,16,0,4,1,0
2016-03-21,1,13,3,16,0,5,3,0
2016-03-21,1,13,3,16,0,6,1,0
2016-03-21,1,13,3,16,1,0,1,0
2016-03-21,1,13,3,16,1,1,1,0
2016-03-21,1,13,3,16,1,2,0,0
2016-03-21,1,13,3,16,1,3,0,0
2016-03-21,1,13,3,16,1,4,0,0
2016-03-21,1,13,3,16,1,5,2,0
2016-03-21,1,13,3,16,1,6,0,0
2016-03-22,2,13,3,16,1,0,0,0
2016-03-22,2,13,3,16,1,1,0,0
2016-03-22,2,13,3,16,1,2,0,0
2016-03-22,2,13,3,16,1,3,1,0
2016-03-22,2,13,3,16,1,4,1,0
2016-03-22,2,13,3,16,1,5,0,0
2016-03-22,2,13,3,16,1,6,1,0
2016-03-23,3,13,3,16,0,0,0,0
2016-03-23,3,13,3,16,0,1,0,0
2016-03-23,3,13,3,16,0,2,0,0
2016-03-23,3,13,3,16,0,3,0,0
2016-03-23,3,13,3,16,0,4,0,0
2016-03-23,3,13,3,16,0,5,1,0
2016-03-23,3,13,3,16,0,6,0,0
2016-03-23,3,13,3,16,1,0,0,0
2016-03-23,3,13,3,16,1,1,0,0
2016-03-23,3,13,3,16,1,2,0,0
2016-03-23,3,13,3,16,1,3,1,1
2016-03-23,3,13,3,16,1,4,1,0
2016-03-23,3,13,3,16,1,5,0,0
2016-03-23,3,13,3,16,1,6,0,0
2016-03-24,4,13,3,16,0,0,0,0
2016-03-24,4,13,3,16,0,1,0,0
2016-03-24,4,13,3,16,0,2,1,1
2016-03-24,4,13,3,16,0,3,0,0
2016-03-24,4,13,3,16,0,4,2,1
2016-03-24,4,13,3,16,0,5,1,0
2016-03-24,4,13,3,16,0,6,0,0
2016-03-24,4,13,3,16,1,0,1,0
2016-03-24,4,13,3,16,1,1,2,1
2016-03-24,4,13,3,16,1,2,5,3
2016-03-24,4,13,3,16,1,3,8,5
2016-03-24,4,13,3,16,1,4,2,1
2016-03-24,4,13,3,16,1,5,5,2
2016-03-24,4,13,3,16,1,6,2,0
2016-03-25,5,13,3,16,0,0,1,0
2016-03-25,5,13,3,16,0,1,5,5
2016-03-25,5,13,3,16,0,2,6,3
2016-03-25,5,13,3,16,0,3,4,1
2016-03-25,5,13,3,16,0,4,3,1
2016-03-25,5,13,3,16,0,5,2,0
2016-03-25,5,13,3,16,0,6,2,0
2016-03-25,5,13,3,16,1,0,7,3
2016-03-25,5,13,3,16,1,1,14,10
2016-03-25,5,13,3,16,1,2,11,10
2016-03-25,5,13,3,16,1,3,10,4
2016-03-25,5,13,3,16,1,4,3,1
2016-03-25,5,13,3,16,1,5,2,1
2016-03-25,5,13,3,16,1,6,4,0
2016-03-29,2,14,3,16,0,0,0,0
2016-03-29,2,14,3,16,0,1,0,0
2016-03-29,2,14,3,16,0,2,0,0
2016-03-29,2,14,3,16,0,3,0,0
2016-03-29,2,14,3,16,0,4,0,0
2016-03-29,2,14,3,16,0,5,3,0
2016-03-29,2,14,3,16,0,6,0,0
2016-03-29,2,14,3,16,1,0,0,0
2016-03-29,2,14,3,16,1,1,1,0
2016-03-29,2,14,3,16,1,2,2,2
2016-03-29,2,14,3,16,1,3,0,0
2016-03-29,2,14,3,16,1,4,2,0
2016-03-29,2,14,3,16,1,5,5,1
2016-03-29,2,14,3,16,1,6,1,1
2016-03-30,3,14,3,16,0,0,0,0
2016-03-30,3,14,3,16,0,1,1,1
2016-03-30,3,14,3,16,0,2,0,0
2016-03-30,3,14,3,16,0,3,0,0
2016-03-30,3,14,3,16,0,4,0,0
2016-03-30,3,14,3,16,0,5,0,0
2016-03-30,3,14,3,16,0,6,0,0
2016-03-30,3,14,3,16,1,0,1,1
2016-03-30,3,14,3,16,1,1,0,0
2016-03-30,3,14,3,16,1,2,0,0
2016-03-30,3,14,3,16,1,3,1,0
2016-03-30,3,14,3,16,1,4,0,0
2016-03-30,3,14,3,16,1,5,1,0
2016-03-30,3,14,3,16,1,6,1,0
2016-03-31,4,14,3,16,0,0,0,0
2016-03-31,4,14,3,16,0,1,2,1
2016-03-31,4,14,3,16,0,2,0,0
2016-03-31,4,14,3,16,0,3,1,0
2016-03-31,4,14,3,16,0,4,0,0
2016-03-31,4,14,3,16,0,5,5,2
2016-03-31,4,14,3,16,0,6,0,0
2016-03-31,4,14,3,16,1,0,0,0
2016-03-31,4,14,3,16,1,1,0,0
2016-03-31,4,14,3,16,1,2,1,1
2016-03-31,4,14,3,16,1,3,4,4
2016-03-31,4,14,3,16,1,4,4,0
2016-03-31,4,14,3,16,1,5,1,0
2016-03-31,4,14,3,16,1,6,0,0
2016-04-01,5,14,4,16,0,0,5,3
2016-04-01,5,14,4,16,0,1,13,6
2016-04-01,5,14,4,16,0,2,15,5
2016-04-01,5,14,4,16,0,3,14,1
2016-04-01,5,14,4,16,0,4,3,0
2016-04-01,5,14,4,16,0,5,0,0
2016-04-01,5,14,4,16,0,6,9,1
2016-04-01,5,14,4,16,1,0,7,2
2016-04-01,5,14,4,16,1,1,22,11
2016-04-01,5,14,4,16,1,2,19,12
2016-04-01,5,14,4,16,1,3,31,16
2016-04-01,5,14,4,16,1,4,7,0
2016-04-01,5,14,4,16,1,5,5,1
2016-04-01,5,14,4,16,1,6,21,2
2016-04-04,1,15,4,16,0,0,3,2
2016-04-04,1,15,4,16,0,1,12,12
2016-04-04,1,15,4,16,0,2,22,16
2016-04-04,1,15,4,16,0,3,20,8
2016-04-04,1,15,4,16,0,4,3,2
2016-04-04,1,15,4,16,0,5,0,0
2016-04-04,1,15,4,16,0,6,4,1
2016-04-04,1,15,4,16,1,0,6,3
2016-04-04,1,15,4,16,1,1,34,26
2016-04-04,1,15,4,16,1,2,21,16
2016-04-04,1,15,4,16,1,3,34,23
2016-04-04,1,15,4,16,1,4,5,0
2016-04-04,1,15,4,16,1,5,4,1
2016-04-04,1,15,4,16,1,6,8,1
2016-04-05,2,15,4,16,0,0,8,2
2016-04-05,2,15,4,16,0,1,8,7
2016-04-05,2,15,4,16,0,2,9,8
2016-04-05,2,15,4,16,0,3,13,6
2016-04-05,2,15,4,16,0,4,6,4
2016-04-05,2,15,4,16,0,5,2,1
